Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789977888,1,,Aggregated,0.100000,0.000000,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,2,0,6665.307999996003,6365.043099998729,6064.778200001456,6665.307999996003,1268.0
1789977889,1,,Aggregated,0.100000,0.000000,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,2,0,6665.307999996003,6365.043099998729,6064.778200001456,6665.307999996003,1268.0
1789977890,1,,Aggregated,0.100000,0.000000,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,2,0,6665.307999996003,6365.043099998729,6064.778200001456,6665.307999996003,1268.0
1789977891,1,,Aggregated,0.100000,0.000000,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,2,0,6665.307999996003,6365.043099998729,6064.778200001456,6665.307999996003,1268.0
1789977892,1,,Aggregated,0.100000,0.000000,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,2,0,6665.307999996003,6365.043099998729,6064.778200001456,6665.307999996003,1268.0
1789977893,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,3,0,6200,6313.792566671812,6064.778200001456,6665.307999996003,1278.0
1789977894,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,3,0,6200,6313.792566671812,6064.778200001456,6665.307999996003,1278.0
1789977895,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,3,0,6200,6313.792566671812,6064.778200001456,6665.307999996003,1278.0
1789977896,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,3,0,6200,6313.792566671812,6064.778200001456,6665.307999996003,1278.0
1789977897,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,3,0,6200,6313.792566671812,6064.778200001456,6665.307999996003,1278.0
1789977898,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,3,0,6200,6313.792566671812,6064.778200001456,6665.307999996003,1278.0
1789977899,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,3,0,6200,6313.792566671812,6064.778200001456,6665.307999996003,1278.0
1789977900,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,4,0,6200,6289.224125008332,6064.778200001456,6665.307999996003,1274.5
1789977901,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,4,0,6200,6289.224125008332,6064.778200001456,6665.307999996003,1274.5
1789977902,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,4,0,6200,6289.224125008332,6064.778200001456,6665.307999996003,1274.5
1789977903,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,4,0,6200,6289.224125008332,6064.778200001456,6665.307999996003,1274.5
1789977904,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,4,0,6200,6289.224125008332,6064.778200001456,6665.307999996003,1274.5
1789977905,1,,Aggregated,0.100000,0.000000,6200,6200,6700,6700,6700,6700,6700,6700,6700,6700,6700,4,0,6200,6289.224125008332,6064.778200001456,6665.307999996003,1274.5
1789977906,1,,Aggregated,0.200000,0.000000,6200,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,5,0,6200,6348.442060011439,6064.778200001456,6665.307999996003,1284.0
1789977907,1,,Aggregated,0.200000,0.000000,6200,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,5,0,6200,6348.442060011439,6064.778200001456,6665.307999996003,1284.0
1789977908,1,,Aggregated,0.200000,0.000000,6200,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,5,0,6200,6348.442060011439,6064.778200001456,6665.307999996003,1284.0
1789977909,1,,Aggregated,0.200000,0.000000,6200,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,5,0,6200,6348.442060011439,6064.778200001456,6665.307999996003,1284.0
1789977910,1,,Aggregated,0.200000,0.000000,6200,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,5,0,6200,6348.442060011439,6064.778200001456,6665.307999996003,1284.0
1789977911,1,,Aggregated,0.200000,0.000000,6200,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,5,0,6200,6348.442060011439,6064.778200001456,6665.307999996003,1284.0
1789977912,1,,Aggregated,0.200000,0.000000,6200,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,5,0,6200,6348.442060011439,6064.778200001456,6665.307999996003,1284.0
1789977913,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,7300,7300,7300,7300,7300,7300,7300,6,0,6600,6512.896533337577,6064.778200001456,7335.1688999682665,1274.1666666666667
1789977914,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,7300,7300,7300,7300,7300,7300,7300,6,0,6600,6512.896533337577,6064.778200001456,7335.1688999682665,1274.1666666666667
1789977915,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,7300,7300,7300,7300,7300,7300,7300,6,0,6600,6512.896533337577,6064.778200001456,7335.1688999682665,1274.1666666666667
1789977916,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,7300,7300,7300,7300,7300,7300,7300,6,0,6600,6512.896533337577,6064.778200001456,7335.1688999682665,1274.1666666666667
1789977917,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,7300,7300,7300,7300,7300,7300,7300,6,0,6600,6512.896533337577,6064.778200001456,7335.1688999682665,1274.1666666666667
1789977918,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,7300,7300,7300,7300,7300,7300,7300,6,0,6600,6512.896533337577,6064.778200001456,7335.1688999682665,1274.1666666666667
1789977919,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,7300,7300,7300,7300,7300,7300,7300,6,0,6600,6512.896533337577,6064.778200001456,7335.1688999682665,1274.1666666666667
1789977920,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,7,0,6600,6550.160128573355,6064.778200001456,7335.1688999682665,1274.2857142857142
1789977921,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,7,0,6600,6550.160128573355,6064.778200001456,7335.1688999682665,1274.2857142857142
1789977922,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,7,0,6600,6550.160128573355,6064.778200001456,7335.1688999682665,1274.2857142857142
1789977923,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,7,0,6600,6550.160128573355,6064.778200001456,7335.1688999682665,1274.2857142857142
1789977924,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,7,0,6600,6550.160128573355,6064.778200001456,7335.1688999682665,1274.2857142857142
1789977925,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,7,0,6600,6550.160128573355,6064.778200001456,7335.1688999682665,1274.2857142857142
1789977926,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,7,0,6600,6550.160128573355,6064.778200001456,7335.1688999682665,1274.2857142857142
1789977927,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,8,0,6600,6512.6218125005835,6064.778200001456,7335.1688999682665,1269.375
1789977928,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,8,0,6600,6512.6218125005835,6064.778200001456,7335.1688999682665,1269.375
1789977929,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,8,0,6600,6512.6218125005835,6064.778200001456,7335.1688999682665,1269.375
1789977930,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,8,0,6600,6512.6218125005835,6064.778200001456,7335.1688999682665,1269.375
1789977931,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,8,0,6600,6512.6218125005835,6064.778200001456,7335.1688999682665,1269.375
1789977932,1,,Aggregated,0.100000,0.000000,6600,6700,6800,6800,7300,7300,7300,7300,7300,7300,7300,8,0,6600,6512.6218125005835,6064.778200001456,7335.1688999682665,1269.375
1789977933,1,,Aggregated,0.200000,0.000000,6600,6600,6700,6800,7300,7300,7300,7300,7300,7300,7300,9,0,6600,6517.837511110378,6064.778200001456,7335.1688999682665,1274.3333333333333
1789977934,1,,Aggregated,0.200000,0.000000,6600,6600,6700,6800,7300,7300,7300,7300,7300,7300,7300,9,0,6600,6517.837511110378,6064.778200001456,7335.1688999682665,1274.3333333333333
1789977935,1,,Aggregated,0.200000,0.000000,6600,6600,6700,6800,7300,7300,7300,7300,7300,7300,7300,9,0,6600,6517.837511110378,6064.778200001456,7335.1688999682665,1274.3333333333333
1789977936,1,,Aggregated,0.200000,0.000000,6600,6600,6700,6800,7300,7300,7300,7300,7300,7300,7300,9,0,6600,6517.837511110378,6064.778200001456,7335.1688999682665,1274.3333333333333
1789977937,1,,Aggregated,0.200000,0.000000,6600,6600,6700,6800,7300,7300,7300,7300,7300,7300,7300,9,0,6600,6517.837511110378,6064.778200001456,7335.1688999682665,1274.3333333333333
1789977938,1,,Aggregated,0.200000,0.000000,6600,6600,6700,6800,7300,7300,7300,7300,7300,7300,7300,9,0,6600,6517.837511110378,6064.778200001456,7335.1688999682665,1274.3333333333333
1789977939,1,,Aggregated,0.200000,0.000000,6600,6600,6700,6800,7300,7300,7300,7300,7300,7300,7300,9,0,6600,6517.837511110378,6064.778200001456,7335.1688999682665,1274.3333333333333
1789977940,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,7300,10,0,6600,6539.749900001334,6064.778200001456,7335.1688999682665,1276.6
1789977941,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,7300,10,0,6600,6539.749900001334,6064.778200001456,7335.1688999682665,1276.6
1789977942,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,7300,10,0,6600,6539.749900001334,6064.778200001456,7335.1688999682665,1276.6
1789977943,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,7300,10,0,6600,6539.749900001334,6064.778200001456,7335.1688999682665,1276.6
1789977944,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,7300,10,0,6600,6539.749900001334,6064.778200001456,7335.1688999682665,1276.6
1789977945,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,7300,10,0,6600,6539.749900001334,6064.778200001456,7335.1688999682665,1276.6
1789977946,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,11,0,6600,6546.128118183167,6064.778200001456,7335.1688999682665,1278.8181818181818
1789977947,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,11,0,6600,6546.128118183167,6064.778200001456,7335.1688999682665,1278.8181818181818
1789977948,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,11,0,6600,6546.128118183167,6064.778200001456,7335.1688999682665,1278.8181818181818
1789977949,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,11,0,6600,6546.128118183167,6064.778200001456,7335.1688999682665,1278.8181818181818
1789977950,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,11,0,6600,6546.128118183167,6064.778200001456,7335.1688999682665,1278.8181818181818
1789977951,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,11,0,6600,6546.128118183167,6064.778200001456,7335.1688999682665,1278.8181818181818
1789977952,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,11,0,6600,6546.128118183167,6064.778200001456,7335.1688999682665,1278.8181818181818
1789977953,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,12,0,6600,6556.970633333549,6064.778200001456,7335.1688999682665,1278.6666666666667
1789977954,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,12,0,6600,6556.970633333549,6064.778200001456,7335.1688999682665,1278.6666666666667
1789977955,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,12,0,6600,6556.970633333549,6064.778200001456,7335.1688999682665,1278.6666666666667
1789977956,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,12,0,6600,6556.970633333549,6064.778200001456,7335.1688999682665,1278.6666666666667
1789977957,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,12,0,6600,6556.970633333549,6064.778200001456,7335.1688999682665,1278.6666666666667
1789977958,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,12,0,6600,6556.970633333549,6064.778200001456,7335.1688999682665,1278.6666666666667
1789977959,1,,Aggregated,0.200000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,13,0,6600,6521.443461538113,6064.778200001456,7335.1688999682665,1280.4615384615386
1789977960,1,,Aggregated,0.200000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,13,0,6600,6521.443461538113,6064.778200001456,7335.1688999682665,1280.4615384615386
1789977961,1,,Aggregated,0.200000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,13,0,6600,6521.443461538113,6064.778200001456,7335.1688999682665,1280.4615384615386
1789977962,1,,Aggregated,0.200000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,13,0,6600,6521.443461538113,6064.778200001456,7335.1688999682665,1280.4615384615386
1789977963,1,,Aggregated,0.200000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,13,0,6600,6521.443461538113,6064.778200001456,7335.1688999682665,1280.4615384615386
1789977964,1,,Aggregated,0.200000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,13,0,6600,6521.443461538113,6064.778200001456,7335.1688999682665,1280.4615384615386
1789977965,1,,Aggregated,0.200000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,13,0,6600,6521.443461538113,6064.778200001456,7335.1688999682665,1280.4615384615386
1789977966,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,14,0,6600,6513.640514288064,6064.778200001456,7335.1688999682665,1277.642857142857
1789977967,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,14,0,6600,6513.640514288064,6064.778200001456,7335.1688999682665,1277.642857142857
1789977968,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,14,0,6600,6513.640514288064,6064.778200001456,7335.1688999682665,1277.642857142857
1789977969,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,14,0,6600,6513.640514288064,6064.778200001456,7335.1688999682665,1277.642857142857
1789977970,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,14,0,6600,6513.640514288064,6064.778200001456,7335.1688999682665,1277.642857142857
1789977971,1,,Aggregated,0.100000,0.000000,6600,6700,6700,6700,6800,7300,7300,7300,7300,7300,7300,14,0,6600,6513.640514288064,6064.778200001456,7335.1688999682665,1277.642857142857
1789977972,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,15,0,6600,6496.937526669353,6064.778200001456,7335.1688999682665,1280.3333333333333
1789977973,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,15,0,6600,6496.937526669353,6064.778200001456,7335.1688999682665,1280.3333333333333
1789977974,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,15,0,6600,6496.937526669353,6064.778200001456,7335.1688999682665,1280.3333333333333
1789977975,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,15,0,6600,6496.937526669353,6064.778200001456,7335.1688999682665,1280.3333333333333
1789977976,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,15,0,6600,6496.937526669353,6064.778200001456,7335.1688999682665,1280.3333333333333
1789977977,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,15,0,6600,6496.937526669353,6064.778200001456,7335.1688999682665,1280.3333333333333
1789977978,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,16,0,6600,6488.128224998945,6064.778200001456,7335.1688999682665,1282.875
1789977979,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,16,0,6600,6488.128224998945,6064.778200001456,7335.1688999682665,1282.875
1789977980,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,16,0,6600,6488.128224998945,6064.778200001456,7335.1688999682665,1282.875
1789977981,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,16,0,6600,6488.128224998945,6064.778200001456,7335.1688999682665,1282.875
1789977982,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,16,0,6600,6488.128224998945,6064.778200001456,7335.1688999682665,1282.875
1789977983,1,,Aggregated,0.100000,0.000000,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,16,0,6600,6488.128224998945,6064.778200001456,7335.1688999682665,1282.875
1789977984,1,,Aggregated,0.100000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,17,0,6400,6478.508088234401,6064.778200001456,7335.1688999682665,1284.3529411764705
1789977985,1,,Aggregated,0.100000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,17,0,6400,6478.508088234401,6064.778200001456,7335.1688999682665,1284.3529411764705
1789977986,1,,Aggregated,0.100000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,17,0,6400,6478.508088234401,6064.778200001456,7335.1688999682665,1284.3529411764705
1789977987,1,,Aggregated,0.100000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,17,0,6400,6478.508088234401,6064.778200001456,7335.1688999682665,1284.3529411764705
1789977988,1,,Aggregated,0.100000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,17,0,6400,6478.508088234401,6064.778200001456,7335.1688999682665,1284.3529411764705
1789977989,1,,Aggregated,0.100000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,17,0,6400,6478.508088234401,6064.778200001456,7335.1688999682665,1284.3529411764705
1789977990,1,,Aggregated,0.100000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,17,0,6400,6478.508088234401,6064.778200001456,7335.1688999682665,1284.3529411764705
1789977991,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,18,0,6400,6461.768211108089,6064.778200001456,7335.1688999682665,1282.7777777777778
1789977992,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,18,0,6400,6461.768211108089,6064.778200001456,7335.1688999682665,1282.7777777777778
1789977993,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,18,0,6400,6461.768211108089,6064.778200001456,7335.1688999682665,1282.7777777777778
1789977994,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,18,0,6400,6461.768211108089,6064.778200001456,7335.1688999682665,1282.7777777777778
1789977995,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,18,0,6400,6461.768211108089,6064.778200001456,7335.1688999682665,1282.7777777777778
1789977996,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,18,0,6400,6461.768211108089,6064.778200001456,7335.1688999682665,1282.7777777777778
1789977997,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,19,0,6400,6440.184263154056,6051.673199981451,7335.1688999682665,1283.4736842105262
1789977998,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,19,0,6400,6440.184263154056,6051.673199981451,7335.1688999682665,1283.4736842105262
1789977999,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,19,0,6400,6440.184263154056,6051.673199981451,7335.1688999682665,1283.4736842105262
1789978000,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,19,0,6400,6440.184263154056,6051.673199981451,7335.1688999682665,1283.4736842105262
1789978001,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,19,0,6400,6440.184263154056,6051.673199981451,7335.1688999682665,1283.4736842105262
1789978002,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,19,0,6400,6440.184263154056,6051.673199981451,7335.1688999682665,1283.4736842105262
1789978003,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,20,0,6400,6427.324539996334,6051.673199981451,7335.1688999682665,1282.9
1789978004,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,20,0,6400,6427.324539996334,6051.673199981451,7335.1688999682665,1282.9
1789978005,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,20,0,6400,6427.324539996334,6051.673199981451,7335.1688999682665,1282.9
1789978006,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,20,0,6400,6427.324539996334,6051.673199981451,7335.1688999682665,1282.9
1789978007,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,20,0,6400,6427.324539996334,6051.673199981451,7335.1688999682665,1282.9
1789978008,1,,Aggregated,0.200000,0.000000,6400,6600,6700,6700,6800,7300,7300,7300,7300,7300,7300,20,0,6400,6427.324539996334,6051.673199981451,7335.1688999682665,1282.9
1789978009,1,,Aggregated,0.200000,0.000000,6300,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,21,0,6300,6414.394595233413,6051.673199981451,7335.1688999682665,1283.047619047619
1789978010,1,,Aggregated,0.200000,0.000000,6300,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,21,0,6300,6414.394595233413,6051.673199981451,7335.1688999682665,1283.047619047619
1789978011,1,,Aggregated,0.200000,0.000000,6300,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,21,0,6300,6414.394595233413,6051.673199981451,7335.1688999682665,1283.047619047619
1789978012,1,,Aggregated,0.200000,0.000000,6300,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,21,0,6300,6414.394595233413,6051.673199981451,7335.1688999682665,1283.047619047619
1789978013,1,,Aggregated,0.200000,0.000000,6300,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,21,0,6300,6414.394595233413,6051.673199981451,7335.1688999682665,1283.047619047619
1789978014,1,,Aggregated,0.200000,0.000000,6300,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,21,0,6300,6414.394595233413,6051.673199981451,7335.1688999682665,1283.047619047619
1789978015,1,,Aggregated,0.100000,0.000000,6400,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,22,0,6400,6411.716013630873,6051.673199981451,7335.1688999682665,1283.3636363636363
1789978016,1,,Aggregated,0.100000,0.000000,6400,6600,6600,6700,6700,6800,7300,7300,7300,7300,7300,22,0,6400,6411.716013630873,6051.673199981451,7335.1688999682665,1283.3636363636363
